	ID	UniProt
818	CHEMBL1946170	Q14164
819	CHEMBL1946170	P54577
820	CHEMBL1946170	P30519
821	CHEMBL1946170	P06493
822	CHEMBL1946170	Q6P5Z2
823	CHEMBL1946170	P43686
824	CHEMBL1946170	Q9NTK5
825	CHEMBL1946170	Q9NSD9
826	CHEMBL1946170	Q9UPZ9
827	CHEMBL1946170	P36888
828	CHEMBL1946170	P07949
829	CHEMBL1946170	P36507
830	CHEMBL1946170	Q9Y243
831	CHEMBL1946170	P23415
832	CHEMBL1946170	Q00537
833	CHEMBL1946170	Q7Z406
834	CHEMBL1946170	P35917
835	CHEMBL1946170	P10721
836	CHEMBL1946170	Q15418
837	CHEMBL1946170	P30085
838	CHEMBL1946170	P49760
839	CHEMBL1946170	Q01813
840	CHEMBL1946170	P07741
841	CHEMBL1946170	Q64550
842	CHEMBL1946170	Q04912
843	CHEMBL1946170	P37173
844	CHEMBL1946170	O14578
845	CHEMBL1946170	P42684
846	CHEMBL1946170	Q07912
847	CHEMBL1946170	Q14680
848	CHEMBL1946170	Q13418
849	CHEMBL1946170	P43250
850	CHEMBL1946170	O15197
851	CHEMBL1946170	P25098
852	CHEMBL1946170	P55263
853	CHEMBL1946170	P42285
854	CHEMBL1946170	Q9NYL2
855	CHEMBL1946170	P29317
856	CHEMBL1946170	P54764
857	CHEMBL1946170	P61158
858	CHEMBL1946170	Q8IW41
859	CHEMBL1946170	P0DTD1
860	CHEMBL1946170	P33981
861	CHEMBL1946170	P36894
862	CHEMBL1946170	O95347
863	CHEMBL1946170	P27448
864	CHEMBL1946170	P07333
865	CHEMBL1946170	Q9Y2K2
866	CHEMBL1946170	Q709F0
867	CHEMBL1946170	P36896
868	CHEMBL1946170	P61160
869	CHEMBL1946170	Q13470
870	CHEMBL1946170	Q9BQI3
871	CHEMBL1946170	Q2M2I8
872	CHEMBL1946170	P04899
873	CHEMBL1946170	Q15759
874	CHEMBL1946170	Q16584
875	CHEMBL1946170	P35916
876	CHEMBL1946170	Q13233
877	CHEMBL1946170	Q8IVH8
878	CHEMBL1946170	P48729
879	CHEMBL1946170	O94804
880	CHEMBL1946170	P16591
881	CHEMBL1946170	Q9Y616
882	CHEMBL1946170	Q13555
883	CHEMBL1946170	P54619
884	CHEMBL1946170	P38117
885	CHEMBL1946170	P42685
886	CHEMBL1946170	P48730
887	CHEMBL1946170	P12268
888	CHEMBL1946170	P30086
889	CHEMBL1946170	Q96S44
890	CHEMBL1946170	P04049
891	CHEMBL1946170	Q9UHD8
892	CHEMBL1946170	P11388
893	CHEMBL1946170	P30291
894	CHEMBL1946170	Q15392
895	CHEMBL1946170	Q7L7X3
896	CHEMBL1946170	Q13557
897	CHEMBL1946170	Q9H2K8
898	CHEMBL1946170	Q13177
899	CHEMBL1946170	Q14289
900	CHEMBL1946170	Q05655
901	CHEMBL1946170	P49840
902	CHEMBL1946170	Q9UHD2
903	CHEMBL1946170	P49674
904	CHEMBL1946170	Q9Y6M4
905	CHEMBL1946170	Q9ULC5
906	CHEMBL1946170	Q96PY6
907	CHEMBL1946170	Q9Y2U5
908	CHEMBL1946170	Q99683
909	CHEMBL1946170	P54753
910	CHEMBL1946170	P49585
911	CHEMBL1946170	Q16539
912	CHEMBL1946170	Q13043
913	CHEMBL1946170	Q04771
914	CHEMBL1946170	Q9Y6R4
915	CHEMBL1946170	Q16512
916	CHEMBL1946170	P49761
917	CHEMBL1946170	Q9H0A0
918	CHEMBL1946170	P09769
919	CHEMBL1946170	Q13882
920	CHEMBL1946170	Q96L34
921	CHEMBL1946170	P51812
922	CHEMBL1946170	O75582
923	CHEMBL1946170	P08240
924	CHEMBL1946170	Q13976
925	CHEMBL1946170	Q7RTN6
926	CHEMBL1946170	O00238
927	CHEMBL1946170	P48426
928	CHEMBL1946170	Q00535
929	CHEMBL1946170	P41743
930	CHEMBL1946170	Q9NWZ3
931	CHEMBL1946170	P43405
932	CHEMBL1946170	Q8TD08
933	CHEMBL1946170	Q08345
934	CHEMBL1946170	Q00526
935	CHEMBL1946170	Q13163
936	CHEMBL1946170	P15056
937	CHEMBL1946170	O60841
938	CHEMBL1946170	P24941
939	CHEMBL1946170	O75116
940	CHEMBL1946170	O00444
941	CHEMBL1946170	P62826
942	CHEMBL1946170	P45983
943	CHEMBL1946170	P11216
944	CHEMBL1946170	P41240
945	CHEMBL1946170	P51956
946	CHEMBL1946170	P08631
947	CHEMBL1946170	Q9H093
948	CHEMBL473417	P56726
949	CHEMBL473417	Q99835
950	CHEMBL473417	Q9H237
951	CHEMBL473417	P10635
952	CHEMBL473417	P48281
953	CHEMBL473417	Q15465
954	CHEMBL473417	Q62226
955	CHEMBL473417	P27652
956	CHEMBL473417	P11473
957	CHEMBL473417	Q12809
958	CHEMBL473417	P05186
959	CHEMBL473417	P47806
960	CHEMBL473417	P11712
961	CHEMBL473417	P33261
962	CHEMBL473417	P02770
963	CHEMBL473417	P0DTD1
964	CHEMBL473417	Q9JJJ7
965	CHEMBL473417	P08684
966	CHEMBL473417	P05177
967	CHEMBL473417	P02768
968	CHEMBL1082407	P10275
969	CHEMBL1082407	O60885
970	CHEMBL1082407	P05093
971	CHEMBL1082407	P40337
972	CHEMBL1082407	Q9UBN7
973	CHEMBL1082407	P0DTD1
974	CHEMBL1082407	P15207
975	CHEMBL1082407	P07288
976	CHEMBL204656	P0DTD1
977	CHEMBL204656	Q7ZJM1
978	CHEMBL204656	Q72547
979	CHEMBL282468	P11509
980	CHEMBL282468	P07550
981	CHEMBL282468	P15823
982	CHEMBL282468	P00533
983	CHEMBL282468	P41145
984	CHEMBL282468	P29477
985	CHEMBL282468	P51681
986	CHEMBL282468	P08575
987	CHEMBL282468	A6XA80
988	CHEMBL282468	P07943
989	CHEMBL282468	P28223
990	CHEMBL282468	P11712
991	CHEMBL282468	P12530
992	CHEMBL282468	P33261
993	CHEMBL282468	P31645
994	CHEMBL282468	P35372
995	CHEMBL282468	P06239
996	CHEMBL282468	P25929
997	CHEMBL282468	P41968
998	CHEMBL282468	P21397
999	CHEMBL282468	P28482
1000	CHEMBL282468	P25100
1001	CHEMBL282468	Q9NPD5
1002	CHEMBL282468	P18089
1003	CHEMBL282468	P12822
1004	CHEMBL282468	P30411
1005	CHEMBL282468	P32238
1006	CHEMBL282468	P35354
1007	CHEMBL282468	P25021
1008	CHEMBL282468	P08912
1009	CHEMBL282468	O76074
1010	CHEMBL282468	P08172
1011	CHEMBL282468	P29476
1012	CHEMBL282468	P33032
1013	CHEMBL282468	Q690N0
1014	CHEMBL282468	P15127
1015	CHEMBL282468	P22771
1016	CHEMBL282468	P15207
1017	CHEMBL282468	P19327
1018	CHEMBL282468	Q08209
1019	CHEMBL282468	P14416
1020	CHEMBL282468	Q99720
1021	CHEMBL282468	P32241
1022	CHEMBL282468	P49146
1023	CHEMBL282468	P14780
1024	CHEMBL282468	P25105
1025	CHEMBL282468	P32738
1026	CHEMBL282468	P08588
1027	CHEMBL282468	P25024
1028	CHEMBL282468	P24557
1029	CHEMBL282468	P08311
1030	CHEMBL282468	P50406
1031	CHEMBL282468	P20781
1032	CHEMBL282468	P21728
1033	CHEMBL282468	P03956
1034	CHEMBL282468	P21554
1035	CHEMBL282468	P37288
1036	CHEMBL282468	P13945
1037	CHEMBL282468	Q16539
1038	CHEMBL282468	P23219
1039	CHEMBL282468	P41597
1040	CHEMBL282468	P21452
1041	CHEMBL282468	P0DMS8
1042	CHEMBL282468	P10635
1043	CHEMBL282468	P22303
1044	CHEMBL282468	Q12809
1045	CHEMBL282468	P27361
1046	CHEMBL282468	P29274
1047	CHEMBL282468	P08246
1048	CHEMBL282468	P00918
1049	CHEMBL282468	P30988
1050	CHEMBL282468	P41595
1051	CHEMBL282468	P04626
1052	CHEMBL282468	P18825
1053	CHEMBL282468	P07727
1054	CHEMBL282468	P06241
1055	CHEMBL282468	P17252
1056	CHEMBL282468	P25103
1057	CHEMBL282468	P11229
1058	CHEMBL282468	P28335
1059	CHEMBL282468	P05181
1060	CHEMBL282468	P04150
1061	CHEMBL282468	Q92731
1062	CHEMBL282468	P03372
1063	CHEMBL282468	Q8BGY9
1064	CHEMBL282468	P29466
1065	CHEMBL282468	P21917
1066	CHEMBL282468	P24524
1067	CHEMBL282468	P04035
1068	CHEMBL282468	P28564
1069	CHEMBL282468	P25025
1070	CHEMBL282468	Q9Y6L6
1071	CHEMBL282468	P20309
1072	CHEMBL282468	P50052
1073	CHEMBL282468	P17948
1074	CHEMBL282468	P23975
1075	CHEMBL282468	Q9Y271
1076	CHEMBL282468	O70528
1077	CHEMBL282468	P41143
1078	CHEMBL282468	P25101
1079	CHEMBL282468	P30542
1080	CHEMBL282468	P35462
1081	CHEMBL282468	P08173
1082	CHEMBL282468	P32245
1083	CHEMBL282468	P43140
1084	CHEMBL282468	P35367
1085	CHEMBL282468	Q01959
1086	CHEMBL282468	P08913
1087	CHEMBL282468	P08684
1088	CHEMBL282468	P05177
1089	CHEMBL282468	P51679
1090	CHEMBL2095208	O75469
1091	CHEMBL2095208	P08684
1092	CHEMBL2095208	P11712
1093	CHEMBL2095208	P10635
1094	CHEMBL2095208	P33261
1095	CHEMBL2095208	Q9YQ12
1096	CHEMBL2095208	P05177
1097	CHEMBL221959	O00764
1098	CHEMBL221959	P06213
1099	CHEMBL221959	P49137
1100	CHEMBL221959	Q92499
1101	CHEMBL221959	Q8TDC3
1102	CHEMBL221959	O75460
1103	CHEMBL221959	P22830
1104	CHEMBL221959	Q86Y07
1105	CHEMBL221959	Q8TBX8
1106	CHEMBL221959	P50750
1107	CHEMBL221959	Q9NYV4
1108	CHEMBL221959	P12236
1109	CHEMBL221959	Q86TW2
1110	CHEMBL221959	O15146
1111	CHEMBL221959	P06239
1112	CHEMBL221959	P29597
1113	CHEMBL221959	Q9H2X6
1114	CHEMBL221959	Q8TDR2
1115	CHEMBL221959	P28482
1116	CHEMBL221959	Q7KZI7
1117	CHEMBL221959	Q9UBE8
1118	CHEMBL221959	P51617
1119	CHEMBL221959	Q96S53
1120	CHEMBL221959	P22694
1121	CHEMBL221959	Q9H4B4
1122	CHEMBL221959	Q9BYT3
1123	CHEMBL221959	Q13873
1124	CHEMBL221959	P29322
1125	CHEMBL221959	O14965
1126	CHEMBL221959	P31751
1127	CHEMBL221959	Q9P289
1128	CHEMBL221959	P49748
1129	CHEMBL221959	P53350
1130	CHEMBL221959	Q9H1R3
1131	CHEMBL221959	Q8NE63
1132	CHEMBL221959	Q9UKE5
1133	CHEMBL221959	O95342
1134	CHEMBL221959	P49841
1135	CHEMBL221959	P42679
1136	CHEMBL221959	Q9UF33
1137	CHEMBL221959	P19784
1138	CHEMBL221959	Q9BZE4
1139	CHEMBL221959	Q8N4C8
1140	CHEMBL221959	P11274
1141	CHEMBL221959	P31152
1142	CHEMBL221959	P16234
1143	CHEMBL221959	P62344
1144	CHEMBL221959	Q15835
1145	CHEMBL221959	P54762
1146	CHEMBL221959	P54756
1147	CHEMBL221959	P11309
1148	CHEMBL221959	Q9P2R7
1149	CHEMBL221959	P53779
1150	CHEMBL221959	Q9UK32
1151	CHEMBL221959	Q9NSY1
1152	CHEMBL221959	Q8NI60
1153	CHEMBL221959	P45984
1154	CHEMBL221959	P22612
1155	CHEMBL221959	Q8WXR4
1156	CHEMBL221959	O60674
1157	CHEMBL221959	Q9H773
1158	CHEMBL221959	Q00536
1159	CHEMBL221959	Q58FF8
1160	CHEMBL221959	Q13131
1161	CHEMBL221959	Q15746
1162	CHEMBL221959	O14730
1163	CHEMBL221959	Q9H2G2
1164	CHEMBL221959	Q9Y572
1165	CHEMBL221959	P52564
1166	CHEMBL221959	P08574
1167	CHEMBL221959	P27361
1168	CHEMBL221959	O00264
1169	CHEMBL221959	Q59H18
1170	CHEMBL221959	P07332
1171	CHEMBL221959	Q86Z02
1172	CHEMBL221959	Q8NEV4
1173	CHEMBL221959	P51955
1174	CHEMBL221959	P06241
1175	CHEMBL221959	P05771
1176	CHEMBL221959	O75385
1177	CHEMBL221959	P24723
1178	CHEMBL221959	Q56UN5
1179	CHEMBL221959	Q7L2E3
1180	CHEMBL221959	O43353
1181	CHEMBL221959	P12931
1182	CHEMBL221959	Q9BXA7
1183	CHEMBL221959	P53671
1184	CHEMBL221959	Q16288
1185	CHEMBL221959	Q02750
1186	CHEMBL221959	P32298
1187	CHEMBL221959	Q02763
1188	CHEMBL221959	P17948
1189	CHEMBL221959	Q13535
1190	CHEMBL221959	P49411
1191	CHEMBL221959	P53355
1192	CHEMBL221959	P21860
1193	CHEMBL221959	Q16566
1194	CHEMBL221959	P49759
1195	CHEMBL221959	P18074
1196	CHEMBL221959	Q16513
1197	CHEMBL221959	O43293
1198	CHEMBL221959	Q6DT37
1199	CHEMBL221959	P54819
1200	CHEMBL221959	P68400
1201	CHEMBL221959	Q9NRM7
1202	CHEMBL221959	P42680
1203	CHEMBL221959	Q99759
1204	CHEMBL221959	P78362
1205	CHEMBL221959	Q9H422
1206	CHEMBL221959	O60331
1207	CHEMBL221959	Q02880
1208	CHEMBL221959	Q13523
1209	CHEMBL221959	P05177
1210	CHEMBL221959	Q9NRP7
1211	CHEMBL221959	Q9BX84
1212	CHEMBL221959	P21709
1213	CHEMBL221959	Q96RR4
1214	CHEMBL221959	Q86V86
1215	CHEMBL221959	O75643
1216	CHEMBL221959	Q9UL54
1217	CHEMBL221959	Q9Y4K4
1218	CHEMBL221959	Q9HAZ1
1219	CHEMBL221959	P05141
1220	CHEMBL221959	Q8N752
1221	CHEMBL221959	Q00532
1222	CHEMBL221959	Q96Q40
1223	CHEMBL221959	Q5VT25
1224	CHEMBL221959	Q16816
1225	CHEMBL221959	Q32MK0
1226	CHEMBL221959	P78356
1227	CHEMBL221959	Q9NQU5
1228	CHEMBL221959	O95382
1229	CHEMBL221959	O94768
1230	CHEMBL221959	P11802
1231	CHEMBL221959	Q06418
1232	CHEMBL221959	Q9P2K8
1233	CHEMBL221959	P11362
1234	CHEMBL221959	Q15303
1235	CHEMBL221959	P35968
1236	CHEMBL221959	P27037
1237	CHEMBL221959	Q8TDX7
1238	CHEMBL221959	P00519
1239	CHEMBL221959	P51817
1240	CHEMBL221959	Q9UQ88
1241	CHEMBL221959	P20794
1242	CHEMBL221959	P57059
1243	CHEMBL221959	Q9UEE5
1244	CHEMBL221959	Q14012
1245	CHEMBL221959	P23443
1246	CHEMBL221959	Q00534
1247	CHEMBL221959	O43683
1248	CHEMBL221959	Q07002
1249	CHEMBL221959	O95835
1250	CHEMBL221959	Q13627
1251	CHEMBL221959	P21127
1252	CHEMBL221959	Q9BVS4
1253	CHEMBL221959	P17612
1254	CHEMBL221959	P46734
1255	CHEMBL221959	Q92772
1256	CHEMBL221959	P42229
1257	CHEMBL221959	O00571
1258	CHEMBL221959	O14936
1259	CHEMBL221959	Q13554
1260	CHEMBL221959	Q9Y5S2
1261	CHEMBL221959	Q9P1W9
1262	CHEMBL221959	P42336
1263	CHEMBL221959	P31749
1264	CHEMBL221959	Q9HCP0
1265	CHEMBL221959	Q9P0J0
1266	CHEMBL221959	Q9UGJ0
1267	CHEMBL221959	Q9Y6E0
1268	CHEMBL221959	O14733
1269	CHEMBL221959	O14976
1270	CHEMBL221959	P31689
1271	CHEMBL221959	Q13464
1272	CHEMBL221959	Q04759
1273	CHEMBL221959	Q9P286
1274	CHEMBL221959	O94806
1275	CHEMBL221959	O14757
1276	CHEMBL221959	Q6JQN1
1277	CHEMBL221959	Q6PHR2
1278	CHEMBL221959	P61075
1279	CHEMBL221959	Q9UBF8
1280	CHEMBL221959	P10635
1281	CHEMBL221959	Q96GD4
1282	CHEMBL221959	P49589
1283	CHEMBL221959	P51957
1284	CHEMBL221959	Q6ZSR9
1285	CHEMBL221959	P42338
1286	CHEMBL221959	Q9UQM7
1287	CHEMBL221959	Q92918
1288	CHEMBL221959	P41250
1289	CHEMBL221959	Q16620
1290	CHEMBL221959	Q8TD19
1291	CHEMBL221959	P43403
1292	CHEMBL221959	P61026
1293	CHEMBL221959	P17252
1294	CHEMBL221959	O14920
1295	CHEMBL221959	Q92630
1296	CHEMBL221959	Q99640
1297	CHEMBL221959	P07947
1298	CHEMBL221959	Q9C098
1299	CHEMBL221959	P08069
1300	CHEMBL221959	Q13237
1301	CHEMBL221959	Q76MJ5
1302	CHEMBL221959	P27707
1303	CHEMBL221959	O96013
1304	CHEMBL221959	Q92887
1305	CHEMBL221959	O75716
1306	CHEMBL221959	P14616
1307	CHEMBL221959	Q16832
1308	CHEMBL221959	P80192
1309	CHEMBL221959	P23458
1310	CHEMBL221959	P15735
1311	CHEMBL221959	Q5HYI8
1312	CHEMBL221959	Q13705
1313	CHEMBL221959	Q15831
1314	CHEMBL221959	Q96RG2
1315	CHEMBL221959	Q9UPE1
1316	CHEMBL221959	O15111
1317	CHEMBL221959	O60313
1318	CHEMBL221959	Q12851
1319	CHEMBL221959	P06737
1320	CHEMBL221959	P48736
1321	CHEMBL221959	Q96SB4
1322	CHEMBL221959	Q9H0K1
1323	CHEMBL221959	P54760
1324	CHEMBL221959	O75747
1325	CHEMBL221959	P09619
1326	CHEMBL221959	Q05397
1327	CHEMBL221959	Q15139
1328	CHEMBL221959	Q16659
1329	CHEMBL221959	P26196
1330	CHEMBL221959	P50613
1331	CHEMBL221959	Q14839
1332	CHEMBL221959	Q9HBH9
1333	CHEMBL221959	P53667
1334	CHEMBL221959	P29350
1335	CHEMBL221959	P78368
1336	CHEMBL221959	P04629
1337	CHEMBL221959	O15530
1338	CHEMBL221959	Q86YV6
1339	CHEMBL221959	Q52WX2
1340	CHEMBL221959	P00533
1341	CHEMBL221959	P21802
1342	CHEMBL221959	Q12852
1343	CHEMBL221959	Q6P3R8
1344	CHEMBL221959	Q8N5S9
1345	CHEMBL221959	Q62120
1346	CHEMBL221959	Q5S007
1347	CHEMBL221959	Q8WU08
1348	CHEMBL221959	P52333
1349	CHEMBL221959	O15254
1350	CHEMBL221959	O95819
1351	CHEMBL221959	Q9Y2H9
1352	CHEMBL221959	P29323
1353	CHEMBL221959	P16083
1354	CHEMBL221959	Q9UM73
1355	CHEMBL221959	P33261
1356	CHEMBL221959	Q06187
1357	CHEMBL221959	Q8WTQ7
1358	CHEMBL221959	O43318
1359	CHEMBL221959	Q8IWQ3
1360	CHEMBL221959	P31153
1361	CHEMBL221959	P10398
1362	CHEMBL221959	Q13164
1363	CHEMBL221959	O75676
1364	CHEMBL221959	Q9NU22
1365	CHEMBL221959	Q14004
1366	CHEMBL221959	P22234
1367	CHEMBL221959	O43283
1368	CHEMBL221959	P08581
1369	CHEMBL221959	P07948
1370	CHEMBL221959	P20340
1371	CHEMBL221959	Q15569
1372	CHEMBL221959	O00141
1373	CHEMBL221959	Q13188
1374	CHEMBL221959	P49336
1375	CHEMBL221959	Q9BZL6
1376	CHEMBL221959	P36897
1377	CHEMBL221959	Q14164
1378	CHEMBL221959	P54577
1379	CHEMBL221959	P54646
1380	CHEMBL221959	P30519
1381	CHEMBL221959	P06493
1382	CHEMBL221959	Q62689
1383	CHEMBL221959	P43686
1384	CHEMBL221959	P19525
1385	CHEMBL221959	Q9BRS2
1386	CHEMBL221959	P37023
1387	CHEMBL221959	P45985
1388	CHEMBL221959	Q9NSD9
1389	CHEMBL221959	Q9UPZ9
1390	CHEMBL221959	P36888
1391	CHEMBL221959	P42681
1392	CHEMBL221959	P07949
1393	CHEMBL221959	Q9UKI8
1394	CHEMBL221959	O15264
1395	CHEMBL221959	Q9Y243
1396	CHEMBL221959	P36507
1397	CHEMBL221959	P04626
1398	CHEMBL221959	P51692
1399	CHEMBL221959	Q9NY57
1400	CHEMBL221959	Q00537
1401	CHEMBL221959	Q7Z406
1402	CHEMBL221959	P53778
1403	CHEMBL221959	Q13546
1404	CHEMBL221959	P10721
1405	CHEMBL221959	Q15418
1406	CHEMBL221959	P49760
1407	CHEMBL221959	Q8IY84
1408	CHEMBL221959	Q01813
1409	CHEMBL221959	O75914
1410	CHEMBL221959	Q9NYY3
1411	CHEMBL221959	Q04912
1412	CHEMBL221959	P37173
1413	CHEMBL221959	O14578
1414	CHEMBL221959	P68370
1415	CHEMBL221959	P42684
1416	CHEMBL221959	P57078
1417	CHEMBL221959	Q07912
1418	CHEMBL221959	P11799
1419	CHEMBL221959	Q96NX5
1420	CHEMBL221959	Q14680
1421	CHEMBL221959	Q13418
1422	CHEMBL221959	Q15349
1423	CHEMBL221959	O15197
1424	CHEMBL221959	P25098
1425	CHEMBL221959	P55263
1426	CHEMBL221959	P42285
1427	CHEMBL221959	Q9HC98
1428	CHEMBL221959	P29317
1429	CHEMBL221959	Q8IVW4
1430	CHEMBL221959	P54764
1431	CHEMBL221959	P61158
1432	CHEMBL221959	Q9NYL2
1433	CHEMBL221959	Q9P0L2
1434	CHEMBL221959	Q8IW41
1435	CHEMBL221959	Q3MIX3
1436	CHEMBL221959	Q9Y463
1437	CHEMBL221959	P0DTD1
1438	CHEMBL221959	P08922
1439	CHEMBL221959	P33981
1440	CHEMBL221959	Q08881
1441	CHEMBL221959	Q15118
1442	CHEMBL221959	P0C1S8
1443	CHEMBL221959	P36894
1444	CHEMBL221959	Q9NRH2
1445	CHEMBL221959	O00506
1446	CHEMBL221959	P27448
1447	CHEMBL221959	Q9R117
1448	CHEMBL221959	P07333
1449	CHEMBL221959	Q8IU85
1450	CHEMBL221959	P22455
1451	CHEMBL221959	Q09013
1452	CHEMBL221959	Q9Y2K2
1453	CHEMBL221959	O15075
1454	CHEMBL221959	P29376
1455	CHEMBL221959	P36896
1456	CHEMBL221959	Q13470
1457	CHEMBL221959	Q9BQI3
1458	CHEMBL221959	O95747
1459	CHEMBL221959	Q2M2I8
1460	CHEMBL221959	Q15759
1461	CHEMBL221959	Q16584
1462	CHEMBL221959	P35916
1463	CHEMBL221959	P22607
1464	CHEMBL221959	P11712
1465	CHEMBL221959	O15439
1466	CHEMBL221959	Q13233
1467	CHEMBL221959	P9WI81
1468	CHEMBL221959	Q96BR1
1469	CHEMBL221959	Q8IVH8
1470	CHEMBL221959	Q8IYT8
1471	CHEMBL221959	P48729
1472	CHEMBL221959	O94804
1473	CHEMBL221959	O15438
1474	CHEMBL221959	P16591
1475	CHEMBL221959	Q9Y616
1476	CHEMBL221959	Q63272
1477	CHEMBL221959	Q13555
1478	CHEMBL221959	Q8NG66
1479	CHEMBL221959	P54619
1480	CHEMBL221959	P42685
1481	CHEMBL221959	Q9UIK4
1482	CHEMBL221959	Q8NFD2
1483	CHEMBL221959	P51451
1484	CHEMBL221959	P35590
1485	CHEMBL221959	Q12866
1486	CHEMBL221959	Q86UX6
1487	CHEMBL221959	O76039
1488	CHEMBL221959	Q6XUX3
1489	CHEMBL221959	P48730
1490	CHEMBL221959	Q96S44
1491	CHEMBL221959	O00750
1492	CHEMBL221959	P30530
1493	CHEMBL221959	P04049
1494	CHEMBL221959	Q9UHD8
1495	CHEMBL221959	P52332
1496	CHEMBL221959	P11388
1497	CHEMBL221959	P30291
1498	CHEMBL221959	Q7L7X3
1499	CHEMBL221959	Q13557
1500	CHEMBL221959	Q9H2K8
1501	CHEMBL221959	Q13177
1502	CHEMBL221959	Q14289
1503	CHEMBL221959	Q05655
1504	CHEMBL221959	Q99755
1505	CHEMBL221959	P49840
1506	CHEMBL221959	Q9UHD2
1507	CHEMBL221959	Q86UE8
1508	CHEMBL221959	P49674
1509	CHEMBL221959	Q9Y6M4
1510	CHEMBL221959	Q9ULC5
1511	CHEMBL221959	P29320
1512	CHEMBL221959	Q96PY6
1513	CHEMBL221959	Q9Y2U5
1514	CHEMBL221959	Q99683
1515	CHEMBL221959	Q9Y2H1
1516	CHEMBL221959	Q9H3Y6
1517	CHEMBL221959	P54753
1518	CHEMBL221959	Q15375
1519	CHEMBL221959	P57058
1520	CHEMBL221959	Q15208
1521	CHEMBL221959	Q16539
1522	CHEMBL221959	Q13043
1523	CHEMBL221959	Q04771
1524	CHEMBL221959	Q9Y6R4
1525	CHEMBL221959	Q16512
1526	CHEMBL221959	P49761
1527	CHEMBL221959	Q9H0A0
1528	CHEMBL221959	P09769
1529	CHEMBL221959	Q9UQB9
1530	CHEMBL221959	Q13882
1531	CHEMBL221959	Q96L34
1532	CHEMBL221959	P51812
1533	CHEMBL221959	Q9UEW8
1534	CHEMBL221959	O75582
1535	CHEMBL221959	O00329
1536	CHEMBL221959	P08240
1537	CHEMBL221959	Q96D53
1538	CHEMBL221959	Q13976
1539	CHEMBL221959	Q02156
1540	CHEMBL221959	Q9BWU1
1541	CHEMBL221959	P51813
1542	CHEMBL221959	Q7RTN6
1543	CHEMBL221959	P0C264
1544	CHEMBL221959	Q62137
1545	CHEMBL221959	Q9BUB5
1546	CHEMBL221959	Q9Y2W1
1547	CHEMBL221959	O00238
1548	CHEMBL221959	P41743
1549	CHEMBL221959	Q00535
1550	CHEMBL221959	Q9NWZ3
1551	CHEMBL221959	P43405
1552	CHEMBL221959	Q8TD08
1553	CHEMBL221959	Q08345
1554	CHEMBL221959	Q00526
1555	CHEMBL221959	Q13163
1556	CHEMBL221959	Q02779
1557	CHEMBL221959	P15056
1558	CHEMBL221959	Q13153
1559	CHEMBL221959	P24941
1560	CHEMBL221959	O75116
1561	CHEMBL221959	O00444
1562	CHEMBL221959	P42345
1563	CHEMBL221959	P62826
1564	CHEMBL221959	Q6ZN16
1565	CHEMBL221959	Q8N568
1566	CHEMBL221959	P45983
1567	CHEMBL221959	P11216
1568	CHEMBL221959	O60285
1569	CHEMBL221959	O96017
1570	CHEMBL221959	P41240
1571	CHEMBL221959	P51956
1572	CHEMBL221959	P08631
1573	CHEMBL221959	P08684
1574	CHEMBL221959	Q9H093
1575	CHEMBL221959	O94921
1576	CHEMBL973	O35435
1577	CHEMBL973	Q63707
1578	CHEMBL973	Q54A96
1579	CHEMBL973	G4VFD7
1580	CHEMBL973	P00374
1581	CHEMBL973	Q02127
1582	CHEMBL973	Q13586
1583	CHEMBL973	Q96D31
1584	CHEMBL973	Q08210
1585	CHEMBL973	P0DTD1
1586	CHEMBL376488	P9WPV5
1587	CHEMBL376488	P9WPS0
1588	CHEMBL376488	P08397
1589	CHEMBL376488	P9WPV7
1590	CHEMBL376488	P09219
1591	CHEMBL376488	P9WPU7
1592	CHEMBL376488	P22830
1593	CHEMBL376488	P9WPU9
1594	CHEMBL376488	P9WPV3
1595	CHEMBL376488	P9WPU5
1596	CHEMBL376488	P9WPS1
1597	CHEMBL376488	Q12809
1598	CHEMBL376488	P07677
1599	CHEMBL376488	P9WPV1
1600	CHEMBL376488	P00845
1601	CHEMBL376488	Q5TIX5
1602	CHEMBL376488	P0DTD1
1603	CHEMBL376488	P08684
1604	CHEMBL1289926	P08659
1605	CHEMBL1289926	P06213
1606	CHEMBL1289926	P49137
1607	CHEMBL1289926	O00764
1608	CHEMBL1289926	Q92499
1609	CHEMBL1289926	Q8TDC3
1610	CHEMBL1289926	O75460
1611	CHEMBL1289926	P22830
1612	CHEMBL1289926	Q86Y07
1613	CHEMBL1289926	Q8TBX8
1614	CHEMBL1289926	P50750
1615	CHEMBL1289926	Q9NYV4
1616	CHEMBL1289926	P12236
1617	CHEMBL1289926	Q86TW2
1618	CHEMBL1289926	O15146
1619	CHEMBL1289926	P06239
1620	CHEMBL1289926	Q9H2X6
1621	CHEMBL1289926	P29597
1622	CHEMBL1289926	Q8TDR2
1623	CHEMBL1289926	P28482
1624	CHEMBL1289926	Q7KZI7
1625	CHEMBL1289926	Q9UBE8
1626	CHEMBL1289926	P51617
1627	CHEMBL1289926	P22694
1628	CHEMBL1289926	Q9H4B4
1629	CHEMBL1289926	Q9BYT3
1630	CHEMBL1289926	Q13873
1631	CHEMBL1289926	P29322
1632	CHEMBL1289926	P35580
1633	CHEMBL1289926	O14965
1634	CHEMBL1289926	P31751
